FECHA,PRECIPITACION,EMBALSE_NOMBRE
02-10-2018,0,Mequinenza
03-10-2018,0,Mequinenza
04-10-2018,0,Mequinenza
05-10-2018,0,Mequinenza
06-10-2018,0,Mequinenza
07-10-2018,0,Mequinenza
08-10-2018,0,Mequinenza
09-10-2018,0,Mequinenza
10-10-2018,1,Mequinenza
11-10-2018,0,Mequinenza
12-10-2018,0,Mequinenza
13-10-2018,0,Mequinenza
14-10-2018,22,Mequinenza
15-10-2018,1,Mequinenza
16-10-2018,0,Mequinenza
17-10-2018,0,Mequinenza
18-10-2018,14.6,Mequinenza
19-10-2018,24.2,Mequinenza
20-10-2018,1.2,Mequinenza
21-10-2018,0,Mequinenza
22-10-2018,0,Mequinenza
23-10-2018,0,Mequinenza
24-10-2018,0,Mequinenza
25-10-2018,0,Mequinenza
26-10-2018,0.4,Mequinenza
27-10-2018,1.4,Mequinenza
28-10-2018,0,Mequinenza
29-10-2018,0,Mequinenza
30-10-2018,1.6,Mequinenza
31-10-2018,10.6,Mequinenza
01-11-2018,0,Mequinenza
02-11-2018,2,Mequinenza
03-11-2018,0,Mequinenza
04-11-2018,0,Mequinenza
05-11-2018,1.8,Mequinenza
06-11-2018,1.2,Mequinenza
07-11-2018,0,Mequinenza
08-11-2018,4,Mequinenza
09-11-2018,6.2,Mequinenza
10-11-2018,0,Mequinenza
11-11-2018,0,Mequinenza
12-11-2018,0,Mequinenza
13-11-2018,0,Mequinenza
14-11-2018,0,Mequinenza
15-11-2018,13.4,Mequinenza
16-11-2018,0,Mequinenza
17-11-2018,0,Mequinenza
18-11-2018,5.8,Mequinenza
19-11-2018,0 ,Mequinenza
12-02-2019,0,Mequinenza
13-02-2019,0,Mequinenza
14-02-2019,0,Mequinenza
15-02-2019,0,Mequinenza
16-02-2019,0,Mequinenza
17-02-2019,0,Mequinenza
18-02-2019,0,Mequinenza
19-02-2019,0,Mequinenza
20-02-2019,0,Mequinenza
21-02-2019,0,Mequinenza
22-02-2019,0,Mequinenza
23-02-2019,0,Mequinenza
24-02-2019,0,Mequinenza
25-02-2019,0,Mequinenza
26-02-2019,0,Mequinenza
27-02-2019,0,Mequinenza
28-02-2019,0,Mequinenza
01-03-2019,0,Mequinenza
02-03-2019,0,Mequinenza
03-03-2019,0,Mequinenza
04-03-2019,0,Mequinenza
05-03-2019,0,Mequinenza
06-03-2019,0,Mequinenza
07-03-2019,0,Mequinenza
08-03-2019,0,Mequinenza
09-03-2019,0,Mequinenza
10-03-2019,0,Mequinenza
11-03-2019,0,Mequinenza
12-03-2019,0,Mequinenza
24-04-2019,0.4,Mequinenza
25-04-2019,0.4,Mequinenza
26-04-2019,0 ,Mequinenza
27-04-2019,0,Mequinenza
28-04-2019,0,Mequinenza
01-11-2019,0,Mequinenza
02-11-2019,0,Mequinenza
03-11-2019,0.2,Mequinenza
04-11-2019,0,Mequinenza
05-11-2019,0.2,Mequinenza
06-11-2019,0,Mequinenza
07-11-2019,0,Mequinenza
08-11-2019,0,Mequinenza
09-11-2019,0,Mequinenza
10-11-2019,1.2,Mequinenza
11-11-2019,0,Mequinenza
12-11-2019,0,Mequinenza
13-11-2019,7.6,Mequinenza
14-11-2019,0.2,Mequinenza
15-11-2019,0.2,Mequinenza
16-11-2019,0,Mequinenza
17-11-2019,0,Mequinenza
18-11-2019,0.2,Mequinenza
19-11-2019,0,Mequinenza
20-11-2019,0,Mequinenza
21-11-2019,0,Mequinenza
22-11-2019,0.2,Mequinenza
23-11-2019,0,Mequinenza
24-11-2019,0,Mequinenza
25-11-2019,0,Mequinenza
26-11-2019,0,Mequinenza
27-11-2019,0,Mequinenza
28-11-2019,0,Mequinenza
29-11-2019,0,Mequinenza
30-11-2019,0 ,Mequinenza
01-12-2019,0.6,Mequinenza
02-12-2019,0,Mequinenza
03-12-2019,0,Mequinenza
04-12-2019,1.8,Mequinenza
05-12-2019,0.2,Mequinenza
06-12-2019,0.4,Mequinenza
07-12-2019,0,Mequinenza
08-12-2019,0.2,Mequinenza
09-12-2019,0,Mequinenza
10-12-2019,0,Mequinenza
11-12-2019,0.2,Mequinenza
12-12-2019,0,Mequinenza
13-12-2019,0,Mequinenza
14-12-2019,0,Mequinenza
15-12-2019,0,Mequinenza
16-12-2019,0,Mequinenza
17-12-2019,0,Mequinenza
18-12-2019,0,Mequinenza
19-12-2019,0,Mequinenza
20-12-2019,0.2,Mequinenza
21-12-2019,0,Mequinenza
22-12-2019,0,Mequinenza
23-12-2019,0,Mequinenza
24-12-2019,0,Mequinenza
25-12-2019,0,Mequinenza
26-12-2019,0,Mequinenza
27-12-2019,0,Mequinenza
28-12-2019,0,Mequinenza
29-12-2019,0,Mequinenza
30-12-2019,0,Mequinenza
31-12-2019,0 ,Mequinenza
01-01-2020,0,Mequinenza
02-01-2020,0,Mequinenza
03-01-2020,0,Mequinenza
04-01-2020,0,Mequinenza
05-01-2020,0,Mequinenza
06-01-2020,0,Mequinenza
07-01-2020,0,Mequinenza
08-01-2020,0,Mequinenza
09-01-2020,0,Mequinenza
10-01-2020,0,Mequinenza
11-01-2020,0,Mequinenza
12-01-2020,0,Mequinenza
13-01-2020,0,Mequinenza
14-01-2020,0,Mequinenza
15-01-2020,0,Mequinenza
16-01-2020,0,Mequinenza
17-01-2020,0.2,Mequinenza
18-01-2020,0,Mequinenza
19-01-2020,14.2,Mequinenza
20-01-2020,5.8,Mequinenza
21-01-2020,81,Mequinenza
22-01-2020,7.6,Mequinenza
23-01-2020,2.2,Mequinenza
24-01-2020,0,Mequinenza
25-01-2020,0,Mequinenza
26-01-2020,0,Mequinenza
27-01-2020,0,Mequinenza
28-01-2020,0,Mequinenza
29-01-2020,0,Mequinenza
30-01-2020,0,Mequinenza
31-01-2020,0,Mequinenza
01-02-2020,0,Mequinenza
02-02-2020,0,Mequinenza
03-02-2020,0,Mequinenza
04-02-2020,0,Mequinenza
05-02-2020,0,Mequinenza
06-02-2020,0,Mequinenza
07-02-2020,0,Mequinenza
08-02-2020,0,Mequinenza
09-02-2020,0,Mequinenza
10-02-2020,0,Mequinenza
11-02-2020,0,Mequinenza
12-02-2020,0,Mequinenza
13-02-2020,0,Mequinenza
14-02-2020,0,Mequinenza
15-02-2020,0,Mequinenza
16-02-2020,0,Mequinenza
17-02-2020,0.2,Mequinenza
18-02-2020,0,Mequinenza
19-02-2020,0,Mequinenza
20-02-2020,0,Mequinenza
21-02-2020,0,Mequinenza
22-02-2020,0,Mequinenza
23-02-2020,0,Mequinenza
24-02-2020,0,Mequinenza
25-02-2020,0,Mequinenza
26-02-2020,0,Mequinenza
27-02-2020,0,Mequinenza
28-02-2020,0,Mequinenza
29-02-2020,0,Mequinenza
01-03-2020,0,Mequinenza
02-03-2020,2.2,Mequinenza
03-03-2020,0.4,Mequinenza
04-03-2020,0,Mequinenza
08-03-2020,0,Mequinenza
09-03-2020,0.2,Mequinenza
10-03-2020,0,Mequinenza
11-03-2020,0,Mequinenza
12-03-2020,0,Mequinenza
13-03-2020,0,Mequinenza
14-03-2020,0,Mequinenza
15-03-2020,1.2,Mequinenza
16-03-2020,22.6,Mequinenza
17-03-2020,0.8,Mequinenza
18-03-2020,0,Mequinenza
19-03-2020,0,Mequinenza
20-03-2020,0,Mequinenza
21-03-2020,0,Mequinenza
22-03-2020,0,Mequinenza
23-03-2020,10,Mequinenza
24-03-2020,0,Mequinenza
25-03-2020,0.4,Mequinenza
26-03-2020,0,Mequinenza
27-03-2020,0,Mequinenza
28-03-2020,0,Mequinenza
29-03-2020,0,Mequinenza
30-03-2020,0,Mequinenza
31-03-2020,7.8,Mequinenza
01-04-2020,7.2,Mequinenza
02-04-2020,0.8,Mequinenza
03-04-2020,2.2,Mequinenza
04-04-2020,0,Mequinenza
05-04-2020,0,Mequinenza
06-04-2020,0,Mequinenza
07-04-2020,1.2,Mequinenza
08-04-2020,0,Mequinenza
09-04-2020,0,Mequinenza
10-04-2020,0.2,Mequinenza
11-04-2020,0,Mequinenza
12-04-2020,0,Mequinenza
13-04-2020,0,Mequinenza
14-04-2020,0,Mequinenza
15-04-2020,1,Mequinenza
16-04-2020,0,Mequinenza
17-04-2020,0,Mequinenza
18-04-2020,0,Mequinenza
19-04-2020,2.2,Mequinenza
20-04-2020,0.6,Mequinenza
21-04-2020,11,Mequinenza
22-04-2020,0.2,Mequinenza
23-04-2020,0,Mequinenza
24-04-2020,0,Mequinenza
25-04-2020,0,Mequinenza
26-04-2020,0,Mequinenza
27-04-2020,1.8,Mequinenza
28-04-2020,0,Mequinenza
29-04-2020,0,Mequinenza
30-04-2020,0,Mequinenza
01-05-2020,0,Mequinenza
02-05-2020,0,Mequinenza
03-05-2020,0 ,Mequinenza
04-05-2020,0,Mequinenza
05-05-2020,0,Mequinenza
06-05-2020,0,Mequinenza
07-05-2020,0,Mequinenza
08-05-2020,0,Mequinenza
09-05-2020,2.4,Mequinenza
10-05-2020,36.2,Mequinenza
11-05-2020,0,Mequinenza
12-05-2020,1.6,Mequinenza
13-05-2020,1.4,Mequinenza
14-05-2020,16.4,Mequinenza
15-05-2020,3,Mequinenza
16-05-2020,11.4,Mequinenza
17-05-2020,0,Mequinenza
18-05-2020,0,Mequinenza
19-05-2020,0,Mequinenza
20-05-2020,0,Mequinenza
21-05-2020,0,Mequinenza
22-05-2020,0,Mequinenza
23-05-2020,0,Mequinenza
24-05-2020,0.8,Mequinenza
25-05-2020,14.6,Mequinenza
26-05-2020,0,Mequinenza
27-05-2020,0,Mequinenza
28-05-2020,0,Mequinenza
29-05-2020,0,Mequinenza
30-05-2020,0,Mequinenza
31-05-2020,1.2,Mequinenza
01-06-2020,0.6,Mequinenza
02-06-2020,0.2,Mequinenza
03-06-2020,11.8,Mequinenza
04-06-2020,6.8,Mequinenza
05-06-2020,0,Mequinenza
06-06-2020,1,Mequinenza
07-06-2020,1,Mequinenza
08-06-2020,0,Mequinenza
09-06-2020,0,Mequinenza
10-06-2020,0,Mequinenza
11-06-2020,0,Mequinenza
12-06-2020,0,Mequinenza
13-06-2020,0,Mequinenza
14-06-2020,0,Mequinenza
15-06-2020,0.6,Mequinenza
16-06-2020,13.8,Mequinenza
17-06-2020,0,Mequinenza
18-06-2020,3.2,Mequinenza
19-06-2020,0,Mequinenza
20-06-2020,0,Mequinenza
21-06-2020,0,Mequinenza
22-06-2020,0,Mequinenza
23-06-2020,0,Mequinenza
24-06-2020,0,Mequinenza
25-06-2020,0,Mequinenza
26-06-2020,0.2,Mequinenza
27-06-2020,0,Mequinenza
28-06-2020,0,Mequinenza
29-06-2020,0,Mequinenza
30-06-2020,0.4,Mequinenza
01-07-2020,0,Mequinenza
02-07-2020,0,Mequinenza
03-07-2020,0,Mequinenza
04-07-2020,0,Mequinenza
05-07-2020,0,Mequinenza
06-07-2020,0,Mequinenza
07-07-2020,0,Mequinenza
08-07-2020,7,Mequinenza
09-07-2020,0,Mequinenza
10-07-2020,0,Mequinenza
11-07-2020,0,Mequinenza
12-07-2020,0,Mequinenza
13-07-2020,0,Mequinenza
14-07-2020,0,Mequinenza
15-07-2020,0,Mequinenza
16-07-2020,0,Mequinenza
17-07-2020,0,Mequinenza
18-07-2020,0,Mequinenza
19-07-2020,0,Mequinenza
20-07-2020,0,Mequinenza
21-07-2020,0,Mequinenza
22-07-2020,0,Mequinenza
23-07-2020,0,Mequinenza
24-07-2020,0,Mequinenza
25-07-2020,0,Mequinenza
27-07-2020,0,Mequinenza
28-07-2020,0,Mequinenza
29-07-2020,0,Mequinenza
30-07-2020,0,Mequinenza
31-07-2020,0,Mequinenza
01-08-2020,0,Mequinenza
02-08-2020,0,Mequinenza
03-08-2020,0,Mequinenza
04-08-2020,0,Mequinenza
05-08-2020,0,Mequinenza
06-08-2020,0,Mequinenza
07-08-2020,0,Mequinenza
08-08-2020,0,Mequinenza
09-08-2020,1.6,Mequinenza
10-08-2020,0.4,Mequinenza
11-08-2020,0,Mequinenza
12-08-2020,0,Mequinenza
13-08-2020,0,Mequinenza
14-08-2020,0,Mequinenza
15-08-2020,0,Mequinenza
16-08-2020,0,Mequinenza
17-08-2020,0,Mequinenza
18-08-2020,0,Mequinenza
19-08-2020,0,Mequinenza
20-08-2020,0,Mequinenza
21-08-2020,0,Mequinenza
22-08-2020,0,Mequinenza
23-08-2020,0,Mequinenza
24-08-2020,0,Mequinenza
25-08-2020,0,Mequinenza
26-08-2020,0,Mequinenza
27-08-2020,0,Mequinenza
28-08-2020,10.2,Mequinenza
29-08-2020,0,Mequinenza
30-08-2020,0,Mequinenza
31-08-2020,0,Mequinenza
01-09-2020,0 ,Mequinenza
02-09-2020,0,Mequinenza
03-09-2020,0,Mequinenza
04-09-2020,0,Mequinenza
05-09-2020,0,Mequinenza
06-09-2020,0,Mequinenza
07-09-2020,0,Mequinenza
08-09-2020,0,Mequinenza
09-09-2020,0.4,Mequinenza
10-09-2020,0,Mequinenza
11-09-2020,0,Mequinenza
12-09-2020,0,Mequinenza
13-09-2020,0,Mequinenza
14-09-2020,0,Mequinenza
15-09-2020,0,Mequinenza
16-09-2020,0,Mequinenza
17-09-2020,0,Mequinenza
18-09-2020,0.8,Mequinenza
19-09-2020,0,Mequinenza
20-09-2020,0,Mequinenza
21-09-2020,0,Mequinenza
22-09-2020,0.8,Mequinenza
23-09-2020,0,Mequinenza
24-09-2020,2.4,Mequinenza
25-09-2020,0,Mequinenza
26-09-2020,0,Mequinenza
27-09-2020,0,Mequinenza
28-09-2020,0,Mequinenza
29-09-2020,0,Mequinenza
30-09-2020,0,Mequinenza
01-10-2020,0,Mequinenza
02-10-2020,4,Mequinenza
03-10-2020,0,Mequinenza
04-10-2020,1.2,Mequinenza
05-10-2020,0,Mequinenza
06-10-2020,0,Mequinenza
07-10-2020,0,Mequinenza
08-10-2020,0,Mequinenza
09-10-2020,0,Mequinenza
10-10-2020,0,Mequinenza
11-10-2020,0,Mequinenza
12-10-2020,0,Mequinenza
13-10-2020,0,Mequinenza
14-10-2020,0.4,Mequinenza
15-10-2020,0,Mequinenza
16-10-2020,0,Mequinenza
17-10-2020,0,Mequinenza
18-10-2020,0,Mequinenza
19-10-2020,0,Mequinenza
20-10-2020,0,Mequinenza
21-10-2020,0,Mequinenza
22-10-2020,1.4,Mequinenza
23-10-2020,0.2,Mequinenza
24-10-2020,0,Mequinenza
25-10-2020,2.8,Mequinenza
26-10-2020,0.2,Mequinenza
27-10-2020,0,Mequinenza
28-10-2020,0,Mequinenza
29-10-2020,0,Mequinenza
30-10-2020,0,Mequinenza
31-10-2020,0,Mequinenza
01-11-2020,0,Mequinenza
02-11-2020,0,Mequinenza
03-11-2020,1,Mequinenza
04-11-2020,21.4,Mequinenza
05-11-2020,11.4,Mequinenza
06-11-2020,3.8,Mequinenza
07-11-2020,14.2,Mequinenza
08-11-2020,0.4,Mequinenza
09-11-2020,0.4,Mequinenza
10-11-2020,0,Mequinenza
11-11-2020,0.2,Mequinenza
12-11-2020,0,Mequinenza
13-11-2020,0,Mequinenza
14-11-2020,0.6,Mequinenza
15-11-2020,0.2,Mequinenza
16-11-2020,0,Mequinenza
17-11-2020,0,Mequinenza
18-11-2020,0,Mequinenza
19-11-2020,0,Mequinenza
20-11-2020,0,Mequinenza
21-11-2020,0,Mequinenza
22-11-2020,0,Mequinenza
23-11-2020,0,Mequinenza
24-11-2020,0,Mequinenza
25-11-2020,0,Mequinenza
26-11-2020,2.6,Mequinenza
27-11-2020,5,Mequinenza
28-11-2020,4.4,Mequinenza
29-11-2020,0,Mequinenza
30-11-2020,0,Mequinenza
01-12-2020,0.2,Mequinenza
02-12-2020,0,Mequinenza
03-12-2020,0,Mequinenza
04-12-2020,0,Mequinenza
05-12-2020,0,Mequinenza
06-12-2020,0,Mequinenza
07-12-2020,3.6,Mequinenza
08-12-2020,0.2,Mequinenza
09-12-2020,0,Mequinenza
10-12-2020,1,Mequinenza
11-12-2020,12.8,Mequinenza
12-12-2020,0,Mequinenza
13-12-2020,0,Mequinenza
14-12-2020,0,Mequinenza
15-12-2020,0.2,Mequinenza
16-12-2020,0,Mequinenza
17-12-2020,0,Mequinenza
18-12-2020,0,Mequinenza
19-12-2020,2,Mequinenza
20-12-2020,1.2,Mequinenza
21-12-2020,0,Mequinenza
22-12-2020,0,Mequinenza
23-12-2020,0,Mequinenza
24-12-2020,0,Mequinenza
25-12-2020,0,Mequinenza
26-12-2020,0,Mequinenza
27-12-2020,0,Mequinenza
28-12-2020,1.4,Mequinenza
29-12-2020,0,Mequinenza
30-12-2020,0 ,Mequinenza
07-05-2013,0,Barrios de Luna
08-05-2013,0,Barrios de Luna
09-05-2013,0,Barrios de Luna
10-05-2013,0,Barrios de Luna
11-05-2013,0,Barrios de Luna
12-05-2013,0,Barrios de Luna
13-05-2013,0,Barrios de Luna
14-05-2013,0,Barrios de Luna
15-05-2013,0,Barrios de Luna
16-05-2013,0,Barrios de Luna
17-05-2013,0,Barrios de Luna
18-05-2013,0,Barrios de Luna
19-05-2013,0,Barrios de Luna
20-05-2013,0,Barrios de Luna
21-05-2013,0,Barrios de Luna
22-05-2013,0,Barrios de Luna
23-05-2013,0,Barrios de Luna
24-05-2013,0,Barrios de Luna
25-05-2013,0,Barrios de Luna
26-05-2013,0,Barrios de Luna
27-05-2013,0,Barrios de Luna
28-05-2013,0,Barrios de Luna
29-05-2013,0,Barrios de Luna
30-05-2013,0,Barrios de Luna
31-05-2013,0,Barrios de Luna
01-06-2013,0,Barrios de Luna
02-06-2013,0,Barrios de Luna
03-06-2013,0,Barrios de Luna
04-06-2013,0,Barrios de Luna
05-06-2013,0,Barrios de Luna
06-06-2013,0,Barrios de Luna
07-06-2013,0,Barrios de Luna
08-06-2013,0,Barrios de Luna
09-06-2013,0,Barrios de Luna
10-06-2013,0,Barrios de Luna
11-06-2013,0,Barrios de Luna
12-06-2013,0,Barrios de Luna
13-06-2013,0,Barrios de Luna
14-06-2013,0,Barrios de Luna
15-06-2013,0,Barrios de Luna
16-06-2013,0,Barrios de Luna
17-06-2013,0,Barrios de Luna
18-06-2013,0,Barrios de Luna
19-06-2013,0,Barrios de Luna
20-06-2013,0,Barrios de Luna
21-06-2013,0,Barrios de Luna
22-06-2013,0,Barrios de Luna
23-06-2013,0,Barrios de Luna
24-06-2013,0,Barrios de Luna
25-06-2013,0,Barrios de Luna
26-06-2013,0,Barrios de Luna
27-06-2013,0,Barrios de Luna
28-06-2013,0,Barrios de Luna
29-06-2013,0,Barrios de Luna
30-06-2013,0,Barrios de Luna
01-07-2013,0,Barrios de Luna
02-07-2013,0,Barrios de Luna
03-07-2013,0,Barrios de Luna
04-07-2013,0,Barrios de Luna
05-07-2013,0,Barrios de Luna
06-07-2013,0,Barrios de Luna
07-07-2013,0,Barrios de Luna
08-07-2013,0,Barrios de Luna
09-07-2013,0,Barrios de Luna
10-07-2013,0,Barrios de Luna
11-07-2013,0,Barrios de Luna
12-07-2013,0,Barrios de Luna
13-07-2013,0,Barrios de Luna
14-07-2013,0,Barrios de Luna
15-07-2013,0,Barrios de Luna
16-07-2013,0,Barrios de Luna
17-07-2013,0,Barrios de Luna
18-07-2013,0,Barrios de Luna
19-07-2013,0,Barrios de Luna
20-07-2013,0,Barrios de Luna
21-07-2013,0,Barrios de Luna
22-07-2013,0,Barrios de Luna
23-07-2013,0,Barrios de Luna
24-07-2013,0,Barrios de Luna
25-07-2013,0 ,Barrios de Luna
26-07-2013,0,Barrios de Luna
27-07-2013,0.2,Barrios de Luna
28-07-2013,5.4,Barrios de Luna
29-07-2013,0,Barrios de Luna
30-07-2013,0,Barrios de Luna
31-07-2013,0,Barrios de Luna
01-08-2013,0,Barrios de Luna
02-08-2013,0,Barrios de Luna
03-08-2013,0,Barrios de Luna
04-08-2013,0,Barrios de Luna
05-08-2013,0,Barrios de Luna
06-08-2013,0,Barrios de Luna
07-08-2013,0.4,Barrios de Luna
08-08-2013,0,Barrios de Luna
09-08-2013,0,Barrios de Luna
10-08-2013,0,Barrios de Luna
11-08-2013,0,Barrios de Luna
12-08-2013,3.2,Barrios de Luna
13-08-2013,0,Barrios de Luna
14-08-2013,0,Barrios de Luna
15-08-2013,0,Barrios de Luna
16-08-2013,0,Barrios de Luna
17-08-2013,0,Barrios de Luna
18-08-2013,0,Barrios de Luna
19-08-2013,0,Barrios de Luna
20-08-2013,0,Barrios de Luna
21-08-2013,0,Barrios de Luna
22-08-2013,0,Barrios de Luna
23-08-2013,0,Barrios de Luna
24-08-2013,0,Barrios de Luna
25-08-2013,0,Barrios de Luna
26-08-2013,0,Barrios de Luna
27-08-2013,0,Barrios de Luna
28-08-2013,0,Barrios de Luna
29-08-2013,0,Barrios de Luna
30-08-2013,0,Barrios de Luna
31-08-2013,0,Barrios de Luna
01-09-2013,0,Barrios de Luna
02-09-2013,0,Barrios de Luna
03-09-2013,0,Barrios de Luna
04-09-2013,0,Barrios de Luna
05-09-2013,6,Barrios de Luna
06-09-2013,0.2,Barrios de Luna
07-09-2013,0.2,Barrios de Luna
08-09-2013,0,Barrios de Luna
09-09-2013,0,Barrios de Luna
10-09-2013,0,Barrios de Luna
11-09-2013,0,Barrios de Luna
12-09-2013,0,Barrios de Luna
13-09-2013,0,Barrios de Luna
14-09-2013,0,Barrios de Luna
15-09-2013,0,Barrios de Luna
16-09-2013,0,Barrios de Luna
17-09-2013,0,Barrios de Luna
18-09-2013,0,Barrios de Luna
19-09-2013,0,Barrios de Luna
20-09-2013,0,Barrios de Luna
21-09-2013,0,Barrios de Luna
22-09-2013,0,Barrios de Luna
23-09-2013,0,Barrios de Luna
24-09-2013,0,Barrios de Luna
25-09-2013,0,Barrios de Luna
26-09-2013,0,Barrios de Luna
27-09-2013,0,Barrios de Luna
28-09-2013,0,Barrios de Luna
29-09-2013,0,Barrios de Luna
30-09-2013,0,Barrios de Luna
01-10-2013,0,Barrios de Luna
02-10-2013,0,Barrios de Luna
03-10-2013,0,Barrios de Luna
04-10-2013,0,Barrios de Luna
05-10-2013,0,Barrios de Luna
06-10-2013,0,Barrios de Luna
07-10-2013,0,Barrios de Luna
08-10-2013,0,Barrios de Luna
09-10-2013,0,Barrios de Luna
10-10-2013,0,Barrios de Luna
11-10-2013,0,Barrios de Luna
12-10-2013, ,Barrios de Luna
13-10-2013,0,Barrios de Luna
14-10-2013,0,Barrios de Luna
15-10-2013,0,Barrios de Luna
16-10-2013,0,Barrios de Luna
17-10-2013,0,Barrios de Luna
18-10-2013,0,Barrios de Luna
19-10-2013,0,Barrios de Luna
20-10-2013,0,Barrios de Luna
21-10-2013,0,Barrios de Luna
22-10-2013,0,Barrios de Luna
23-10-2013,0,Barrios de Luna
24-10-2013,25.4,Barrios de Luna
25-10-2013,0,Barrios de Luna
26-10-2013,5.8,Barrios de Luna
27-10-2013,0,Barrios de Luna
28-10-2013,3.6,Barrios de Luna
29-10-2013,0.2,Barrios de Luna
30-10-2013,0,Barrios de Luna
31-10-2013,0,Barrios de Luna
01-11-2013,0,Barrios de Luna
02-11-2013,28.2,Barrios de Luna
03-11-2013,0,Barrios de Luna
04-11-2013,26.8,Barrios de Luna
05-11-2013,0,Barrios de Luna
06-11-2013,0,Barrios de Luna
07-11-2013,0.2,Barrios de Luna
08-11-2013,7.2,Barrios de Luna
09-11-2013,0.2,Barrios de Luna
10-11-2013,0,Barrios de Luna
11-11-2013,0,Barrios de Luna
12-11-2013,0,Barrios de Luna
13-11-2013,0,Barrios de Luna
14-11-2013,0,Barrios de Luna
15-11-2013,9,Barrios de Luna
16-11-2013,29.2,Barrios de Luna
17-11-2013,4,Barrios de Luna
18-11-2013,0,Barrios de Luna
19-11-2013,19.2,Barrios de Luna
20-11-2013,1.4,Barrios de Luna
22-11-2013,1.6,Barrios de Luna
23-11-2013,0,Barrios de Luna
24-11-2013,0,Barrios de Luna
25-11-2013,0,Barrios de Luna
26-11-2013,0,Barrios de Luna
27-11-2013,0,Barrios de Luna
28-11-2013,0,Barrios de Luna
29-11-2013,0,Barrios de Luna
30-11-2013,6.6,Barrios de Luna
01-12-2013,0.2,Barrios de Luna
02-12-2013,0,Barrios de Luna
03-12-2013,0,Barrios de Luna
04-12-2013,0,Barrios de Luna
05-12-2013,0,Barrios de Luna
06-12-2013,0,Barrios de Luna
07-12-2013,0,Barrios de Luna
08-12-2013,0,Barrios de Luna
09-12-2013,0,Barrios de Luna
10-12-2013,0,Barrios de Luna
11-12-2013,0,Barrios de Luna
12-12-2013,0,Barrios de Luna
13-12-2013,1.4,Barrios de Luna
14-12-2013,0,Barrios de Luna
15-12-2013,0,Barrios de Luna
16-12-2013,0,Barrios de Luna
17-12-2013,1,Barrios de Luna
18-12-2013,6.6,Barrios de Luna
19-12-2013,5.4,Barrios de Luna
20-12-2013,2,Barrios de Luna
21-12-2013,0,Barrios de Luna
22-12-2013,0,Barrios de Luna
23-12-2013,0.4,Barrios de Luna
24-12-2013,67.2,Barrios de Luna
25-12-2013,4,Barrios de Luna
26-12-2013,6,Barrios de Luna
27-12-2013,0.2,Barrios de Luna
28-12-2013,0,Barrios de Luna
29-12-2013,0,Barrios de Luna
30-12-2013,0.8,Barrios de Luna
31-12-2013,8.8 ,Barrios de Luna
01-01-2014,10,Barrios de Luna
02-01-2014,0,Barrios de Luna
03-01-2014,0,Barrios de Luna
04-01-2014,0,Barrios de Luna
05-01-2014,0,Barrios de Luna
06-01-2014,0,Barrios de Luna
07-01-2014,0,Barrios de Luna
08-01-2014,0,Barrios de Luna
09-01-2014,0,Barrios de Luna
10-01-2014,0,Barrios de Luna
11-01-2014,0,Barrios de Luna
12-01-2014,0,Barrios de Luna
13-01-2014,0,Barrios de Luna
14-01-2014,0,Barrios de Luna
15-01-2014,0,Barrios de Luna
16-01-2014,0,Barrios de Luna
17-01-2014,0,Barrios de Luna
18-01-2014,0,Barrios de Luna
19-01-2014,0,Barrios de Luna
20-01-2014,0,Barrios de Luna
21-01-2014,0,Barrios de Luna
22-01-2014,0,Barrios de Luna
23-01-2014,0,Barrios de Luna
24-01-2014,0,Barrios de Luna
25-01-2014,0,Barrios de Luna
26-01-2014,0,Barrios de Luna
27-01-2014,0,Barrios de Luna
28-01-2014,0,Barrios de Luna
29-01-2014,0,Barrios de Luna
30-01-2014,0,Barrios de Luna
31-01-2014,0,Barrios de Luna
01-02-2014,0,Barrios de Luna
02-02-2014,0,Barrios de Luna
03-02-2014,0,Barrios de Luna
04-02-2014,0,Barrios de Luna
05-02-2014,0,Barrios de Luna
06-02-2014,0,Barrios de Luna
07-02-2014,0,Barrios de Luna
08-02-2014,0,Barrios de Luna
09-02-2014,0,Barrios de Luna
10-02-2014,0,Barrios de Luna
11-02-2014,0,Barrios de Luna
12-02-2014,0,Barrios de Luna
13-02-2014,0,Barrios de Luna
14-02-2014,0,Barrios de Luna
15-02-2014,0,Barrios de Luna
16-02-2014,0,Barrios de Luna
17-02-2014,0,Barrios de Luna
18-02-2014,0,Barrios de Luna
19-02-2014,0,Barrios de Luna
20-02-2014,1.8,Barrios de Luna
21-02-2014,0,Barrios de Luna
22-02-2014,0,Barrios de Luna
23-02-2014,0,Barrios de Luna
24-02-2014,0,Barrios de Luna
25-02-2014,5.4,Barrios de Luna
26-02-2014,4.6,Barrios de Luna
27-02-2014,1.8,Barrios de Luna
28-02-2014,5.6,Barrios de Luna
01-03-2014,29,Barrios de Luna
02-03-2014,0.6,Barrios de Luna
03-03-2014,8,Barrios de Luna
04-03-2014,3.8,Barrios de Luna
05-03-2014,0,Barrios de Luna
06-03-2014,0,Barrios de Luna
07-03-2014,0,Barrios de Luna
08-03-2014,0,Barrios de Luna
09-03-2014,0,Barrios de Luna
10-03-2014,0,Barrios de Luna
11-03-2014,0,Barrios de Luna
12-03-2014,0,Barrios de Luna
13-03-2014,0,Barrios de Luna
14-03-2014,0,Barrios de Luna
